lsoa,N,status
E01026332,1,outside_london
E01029215,1,outside_london
E01029243,1,outside_london
E01029711,1,outside_london
E01008695,1,outside_london
E01030809,1,outside_london
E01030787,1,outside_london
E01024633,1,outside_london
E01015945,1,outside_london
E01024772,1,outside_london
E01022092,1,outside_london
E01033053,1,outside_london
E01010277,1,outside_london
E01030276,1,outside_london
E01016679,1,outside_london
E01033247,1,outside_london
E01025582,1,outside_london
E01013429,1,outside_london
E01023989,1,outside_london
E01021298,1,outside_london
E01009168,1,outside_london
E01004834,1,outside_london
E01015349,1,outside_london
E01016230,1,outside_london
E01016198,1,outside_london
E01014550,1,outside_london
E01028475,1,outside_london
E01018689,1,outside_london
E01021657,1,outside_london
E01019260,1,outside_london
E01019280,1,outside_london
E01018053,1,outside_london
E01024984,1,outside_london
E01032607,1,outside_london
E01025889,1,outside_london
W01001574,1,outside_london
W01000936,1,outside_london
E01023023,1,outside_london
E01023048,1,outside_london
E01027217,1,outside_london
E01026783,1,outside_london
E01013972,1,outside_london
E01015663,1,outside_london
E01015692,1,outside_london
E01005482,1,outside_london
E01033261,1,outside_london
E01017169,1,outside_london
E01015901,1,outside_london
E01020150,1,outside_london
E01023784,1,outside_london
E01030165,1,outside_london
E01008717,1,outside_london
E01006024,1,outside_london
E01023154,1,outside_london
E01028759,1,outside_london
E01031269,1,outside_london
E01030295,1,outside_london
E01030897,1,outside_london
E01030917,1,outside_london
E01016254,1,outside_london
E01007123,1,outside_london
E01010514,1,outside_london
E01032317,1,outside_london
E01032360,1,outside_london
E01032823,1,outside_london
E01009472,1,outside_london
E01015329,1,outside_london
E01026561,1,outside_london
E01028133,1,outside_london
E01024119,1,outside_london
E01028477,1,outside_london
E01018677,1,outside_london
E01018328,1,outside_london
E01022703,1,outside_london
E01013124,1,outside_london
E01019990,1,outside_london
E01027106,1,outside_london
E01026694,1,outside_london
E01032217,1,outside_london
E01012056,1,outside_london
E01031712,1,outside_london
E01027367,1,outside_london
E01027369,1,outside_london
E01027521,1,outside_london
E01017045,1,outside_london
E01031165,1,outside_london
E01005602,1,outside_london
E01005621,1,outside_london
E01030154,1,outside_london
E01030788,1,outside_london
E01029269,1,outside_london
E01014197,1,outside_london
E01024674,1,outside_london
E01024651,1,outside_london
E01015228,1,outside_london
E01024847,1,outside_london
E01024853,1,outside_london
E01023889,1,outside_london
E01006330,1,outside_london
E01023287,1,outside_london
E01023267,1,outside_london
E01027948,1,outside_london
E01023998,1,outside_london
E01012664,1,outside_london
E01016184,1,outside_london
E01014553,1,outside_london
W01001378,1,outside_london
E01021529,1,outside_london
E01020767,1,outside_london
E01020825,1,outside_london
E01007580,1,outside_london
E01005194,1,outside_london
W01001565,1,outside_london
E01008386,1,outside_london
E01020127,1,outside_london
E01014825,1,outside_london
E01027415,1,outside_london
E01013886,1,outside_london
E01013836,1,outside_london
E01028545,1,outside_london
E01015659,1,outside_london
E01015044,1,outside_london
E01006963,1,outside_london
E01007937,1,outside_london
E01024528,1,outside_london
E01028918,1,outside_london
E01017196,1,outside_london
E01014318,1,outside_london
E01014121,1,outside_london
E01024677,1,outside_london
E01021181,1,outside_london
E01021213,1,outside_london
E01006246,1,outside_london
E01031827,1,outside_london
E01022486,1,outside_london
E01014375,1,outside_london
E01014418,1,outside_london
E01008889,1,outside_london
E01009166,1,outside_london
E01016246,1,outside_london
E01016218,1,outside_london
E01010626,1,outside_london
E01021350,1,outside_london
W01001368,1,outside_london
W01001835,1,outside_london
W01001766,1,outside_london
E01021669,1,outside_london
E01021713,1,outside_london
E01018998,1,outside_london
E01023402,1,outside_london
E01012305,1,outside_london
E01030434,1,outside_london
E01019762,1,outside_london
E01025858,1,outside_london
E01031668,1,outside_london
E01011251,1,outside_london
E01011016,1,outside_london
E01011322,1,outside_london
E01034996,1,outside_london
E01032191,1,outside_london
W01001296,1,outside_london
E01022995,1,outside_london
E01035398,1,outside_london
E01013941,1,outside_london
E01025206,1,outside_london
E01025219,1,outside_london
E01017078,1,outside_london
E01017094,1,outside_london
E01021932,1,outside_london
E01028372,1,outside_london
E01028366,1,outside_london
E01033277,1,outside_london
E01015865,1,outside_london
E01023746,1,outside_london
E01005758,1,outside_london
E01014294,1,outside_london
W01000756,1,outside_london
E01015545,1,outside_london
E01015539,1,outside_london
E01006153,1,outside_london
E01021216,1,outside_london
E01020500,1,outside_london
E01023246,1,outside_london
E01016533,1,outside_london
E01030965,1,outside_london
E01032394,1,outside_london
E01007340,1,outside_london
E01021273,1,outside_london
E01021294,1,outside_london
E01022543,1,outside_london
E01017515,1,outside_london
E01009400,1,outside_london
E01033636,1,outside_london
E01008931,1,outside_london
E01009503,1,outside_london
E01009157,1,outside_london
E01012694,1,outside_london
E01015287,1,outside_london
E01021372,1,outside_london
E01005028,1,outside_london
E01029393,1,outside_london
E01024088,1,outside_london
W01001808,1,outside_london
E01033193,1,outside_london
E01022153,1,outside_london
E01028450,1,outside_london
E01019527,1,outside_london
E01021680,1,outside_london
E01026972,1,outside_london
E01031579,1,outside_london
E01023425,1,outside_london
E01007467,1,outside_london
E01007542,1,outside_london
E01024241,1,outside_london
E01025019,1,outside_london
E01030454,1,outside_london
E01012424,1,outside_london
E01027588,1,outside_london
E01027737,1,outside_london
E01011978,1,outside_london
E01018136,1,outside_london
E01029969,1,outside_london
E01012872,1,outside_london
E01011595,1,outside_london
E01011371,1,outside_london
E01006515,1,outside_london
E01006524,1,outside_london
E01005272,1,outside_london
E01029074,1,outside_london
E01031738,1,outside_london
E01016753,1,outside_london
E01008334,1,outside_london
E01026745,1,outside_london
E01013933,1,outside_london
E01017058,1,outside_london
E01005585,1,outside_london
E01007767,1,outside_london
E01009997,1,outside_london
E01008088,1,outside_london
E01028998,1,outside_london
E01014978,1,outside_london
E01026881,1,outside_london
E01028684,1,outside_london
E01008765,1,outside_london
E01006054,1,outside_london
E01029292,1,outside_london
E01021985,1,outside_london
W01001094,1,outside_london
E01020276,1,outside_london
E01020280,1,outside_london
E01011789,1,outside_london
E01030922,1,outside_london
E01030924,1,outside_london
E01006286,1,outside_london
E01016558,1,outside_london
E01019127,1,outside_london
E01014484,1,outside_london
E01017546,1,outside_london
E01009184,1,outside_london
E01009390,1,outside_london
E01009037,1,outside_london
E01015339,1,outside_london
E01015296,1,outside_london
E01014692,1,outside_london
E01032136,1,outside_london
E01024079,1,outside_london
E01032808,1,outside_london
E01017622,1,outside_london
E01033139,1,outside_london
E01018410,1,outside_london
E01021671,1,outside_london
E01021676,1,outside_london
E01019061,1,outside_london
E01020654,1,outside_london
E01020752,1,outside_london
E01011994,1,outside_london
E01025823,1,outside_london
E01031669,1,outside_london
E01030036,1,outside_london
E01026659,1,outside_london
E01011526,1,outside_london
E01006544,1,outside_london
E01016168,1,outside_london
E01031735,1,outside_london
W01001629,1,outside_london
E01013187,1,outside_london
E01031057,1,outside_london
E01032920,1,outside_london
E01005381,1,outside_london
E01015098,1,outside_london
E01017031,1,outside_london
E01016379,1,outside_london
W01001276,1,outside_london
W01001916,1,outside_london
E01021110,1,outside_london
E01021092,1,outside_london
E01007662,1,outside_london
E01013789,1,outside_london
E01010106,1,outside_london
E01009988,1,outside_london
E01024415,1,outside_london
E01024522,1,outside_london
E01018267,1,outside_london
E01014919,1,outside_london
E01019352,1,outside_london
E01029238,1,outside_london
E01014332,1,outside_london
E01014237,1,outside_london
E01022350,1,outside_london
E01015562,1,outside_london
W01001092,1,outside_london
E01012533,1,outside_london
E01025484,1,outside_london
E01025522,1,outside_london
E01032091,1,outside_london
E01031355,1,outside_london
E01017707,1,outside_london
E01019157,1,outside_london
E01022515,1,outside_london
E01014456,1,outside_london
E01009056,1,outside_london
E01012571,1,outside_london
E01019494,1,outside_london
W01001021,1,outside_london
E01014579,1,outside_london
E01032140,1,outside_london
W01001811,1,outside_london
E01021667,1,outside_london
W01000169,1,outside_london
E01033292,1,outside_london
E01018792,1,outside_london
E01018995,1,outside_london
E01020868,1,outside_london
E01009663,1,outside_london
W01000248,1,outside_london
E01020962,1,outside_london
E01022710,1,outside_london
E01025136,1,outside_london
E01033002,1,outside_london
E01013692,1,outside_london
E01021037,1,outside_london
E01006567,1,outside_london
E01005184,1,outside_london
E01005283,1,outside_london
E01012015,1,outside_london
E01016766,1,outside_london
W01000899,1,outside_london
E01023020,1,outside_london
E01020458,1,outside_london
E01027543,1,outside_london
E01012171,1,outside_london
E01010091,1,outside_london
E01035059,1,outside_london
E01015824,1,outside_london
E01026239,1,outside_london
E01027279,1,outside_london
E01021986,1,outside_london
E01006167,1,outside_london
E01028702,1,outside_london
E01010319,1,outside_london
E01010333,1,outside_london
E01030878,1,outside_london
E01032046,1,outside_london
E01007417,1,outside_london
E01009489,1,outside_london
E01008919,1,outside_london
E01012582,1,outside_london
E01010666,1,outside_london
E01016874,1,outside_london
E01014610,1,outside_london
E01005039,1,outside_london
W01001830,1,outside_london
W01001695,1,outside_london
E01025746,1,outside_london
E01025688,1,outside_london
E01021629,1,outside_london
E01021575,1,outside_london
E01028428,1,outside_london
E01032534,1,outside_london
E01009666,1,outside_london
E01031595,1,outside_london
E01023350,1,outside_london
E01012338,1,outside_london
E01013466,1,outside_london
E01007515,1,outside_london
E01009721,1,outside_london
E01023510,1,outside_london
E01019971,1,outside_london
E01022772,1,outside_london
E01033453,1,outside_london
E01025026,1,outside_london
E01022328,1,outside_london
E01032934,1,outside_london
E01034798,1,outside_london
E01031657,1,outside_london
W01000039,1,outside_london
E01017304,1,outside_london
E01006506,1,outside_london
E01011347,1,outside_london
E01006611,1,outside_london
E01015746,1,outside_london
E01032198,1,outside_london
E01012036,1,outside_london
E01016759,1,outside_london
E01016746,1,outside_london
E01008399,1,outside_london
E01026232,1,outside_london
E01026201,1,outside_london
E01032890,1,outside_london
E01015419,1,outside_london
E01007707,1,outside_london
E01010037,1,outside_london
E01010052,1,outside_london
E01024539,1,outside_london
E01017801,1,outside_london
E01026262,1,outside_london
E01026873,1,outside_london
E01029252,1,outside_london
E01005834,1,outside_london
E01022384,1,outside_london
E01015490,1,outside_london
E01022028,1,outside_london
E01006108,1,outside_london
E01011840,1,outside_london
E01027349,1,outside_london
E01020547,1,outside_london
E01016618,1,outside_london
E01019087,1,outside_london
E01031440,1,outside_london
E01029896,1,outside_london
E01029905,1,outside_london
E01009139,1,outside_london
E01012630,1,outside_london
E01012673,1,outside_london
E01010837,1,outside_london
E01014629,1,outside_london
E01014583,1,outside_london
E01026549,1,outside_london
E01028096,1,outside_london
E01004983,1,outside_london
W01001423,1,outside_london
E01010914,1,outside_london
E01017451,1,outside_london
E01007484,1,outside_london
E01020931,1,outside_london
E01020391,1,outside_london
E01019676,1,outside_london
E01014029,1,outside_london
E01011218,1,outside_london
E01013652,1,outside_london
E01005171,1,outside_london
E01005290,1,outside_london
E01012055,1,outside_london
E01023618,1,outside_london
E01013930,1,outside_london
E01031050,1,outside_london
E01015104,1,outside_london
E01034235,1,outside_london
E01021095,1,outside_london
E01007695,1,outside_london
E01007032,1,outside_london
E01007905,1,outside_london
E01026316,1,outside_london
E01030804,1,outside_london
E01014164,1,outside_london
E01014191,1,outside_london
E01023152,1,outside_london
E01024702,1,outside_london
E01006114,1,outside_london
E01023890,1,outside_london
E01030912,1,outside_london
E01027247,1,outside_london
E01032001,1,outside_london
W01000399,1,outside_london
E01017897,1,outside_london
E01033067,1,outside_london
E01031351,1,outside_london
E01023973,1,outside_london
E01022525,1,outside_london
E01009291,1,outside_london
E01009143,1,outside_london
E01012671,1,outside_london
E01015306,1,outside_london
E01015341,1,outside_london
E01010670,1,outside_london
E01021383,1,outside_london
E01026451,1,outside_london
E01024892,1,outside_london
E01005001,1,outside_london
W01001893,1,outside_london
E01017585,1,outside_london
E01028452,1,outside_london
E01018673,1,outside_london
E01019569,1,outside_london
E01017778,1,outside_london
E01017739,1,outside_london
E01026949,1,outside_london
E01018857,1,outside_london
E01013549,1,outside_london
E01012005,1,outside_london
E01011079,1,outside_london
E01006476,1,outside_london
